statecode,ratingarea,age,premiumrate
AR,Rating Area 2,59,242.07
AR,Rating Area 2,60,251.59
AR,Rating Area 2,61,259.82
AR,Rating Area 2,62,265.22
AR,Rating Area 2,63,271.99
AR,Rating Area 2,64,275.86
AR,Rating Area 2,65,276.63
AR,Rating Area 3,20,70.07
AR,Rating Area 3,21,104.79
AR,Rating Area 3,22,104.79
AR,Rating Area 3,23,104.79
AR,Rating Area 3,24,104.79
AR,Rating Area 3,25,105.14
AR,Rating Area 3,26,107.13
AR,Rating Area 3,27,99.87
AR,Rating Area 3,28,112.60
AR,Rating Area 3,29,115.38
AR,Rating Area 3,30,116.77
AR,Rating Area 3,31,118.86
AR,Rating Area 3,32,120.94
AR,Rating Area 3,33,122.25
AR,Rating Area 3,34,123.64
AR,Rating Area 3,35,124.33
AR,Rating Area 3,36,125.03
AR,Rating Area 3,37,125.72
AR,Rating Area 3,38,126.42
AR,Rating Area 3,39,118.77
AR,Rating Area 3,40,129.52
AR,Rating Area 3,41,131.61
AR,Rating Area 3,42,133.61
AR,Rating Area 3,43,136.39
AR,Rating Area 3,44,139.86
AR,Rating Area 3,45,143.95
AR,Rating Area 3,46,148.81
AR,Rating Area 3,47,154.29
AR,Rating Area 3,48,160.54
AR,Rating Area 3,49,166.71
AR,Rating Area 3,50,173.66
AR,Rating Area 3,51,180.53
AR,Rating Area 3,52,188.09
AR,Rating Area 3,53,195.74
AR,Rating Area 3,54,177.01
AR,Rating Area 3,55,213.29
AR,Rating Area 3,56,222.24
AR,Rating Area 3,57,231.27
AR,Rating Area 3,58,240.92
AR,Rating Area 3,59,245.70
AR,Rating Area 3,60,255.34
AR,Rating Area 3,61,263.69
AR,Rating Area 3,62,269.16
AR,Rating Area 3,63,275.92
AR,Rating Area 3,64,279.23
AR,Rating Area 3,65,280.00
AR,Rating Area 4,20,68.60
AR,Rating Area 4,21,101.97
AR,Rating Area 4,22,101.97
AR,Rating Area 4,23,101.97
AR,Rating Area 4,24,101.97
AR,Rating Area 4,25,102.31
AR,Rating Area 4,26,104.26
AR,Rating Area 4,27,106.31
AR,Rating Area 4,28,109.64
AR,Rating Area 4,29,112.37
AR,Rating Area 4,30,113.73
AR,Rating Area 4,31,109.01
AR,Rating Area 4,32,117.83
AR,Rating Area 4,33,119.11
AR,Rating Area 4,34,120.47
AR,Rating Area 4,35,121.15
AR,Rating Area 4,36,121.84
AR,Rating Area 4,37,122.52
AR,Rating Area 4,38,114.45
AR,Rating Area 4,39,124.57
AR,Rating Area 4,40,126.18
AR,Rating Area 4,41,128.23
AR,Rating Area 4,42,130.19
AR,Rating Area 4,43,132.92
AR,Rating Area 4,44,136.34
AR,Rating Area 4,45,140.35
AR,Rating Area 4,46,145.12
AR,Rating Area 4,47,139.51
AR,Rating Area 4,48,156.64
AR,Rating Area 4,49,162.69
AR,Rating Area 4,50,169.52
AR,Rating Area 4,51,165.21
AR,Rating Area 4,52,183.68
AR,Rating Area 4,53,191.18
AR,Rating Area 4,54,199.29
AR,Rating Area 4,55,208.26
AR,Rating Area 4,56,200.07
AR,Rating Area 4,57,225.92
AR,Rating Area 4,58,235.39
AR,Rating Area 4,59,240.08
AR,Rating Area 4,60,249.55
AR,Rating Area 4,61,257.74
AR,Rating Area 4,62,263.11
AR,Rating Area 4,63,269.85
AR,Rating Area 4,64,273.93
AR,Rating Area 4,65,274.70
AR,Rating Area 5,20,71.63
AR,Rating Area 5,21,107.68
AR,Rating Area 5,22,107.68
AR,Rating Area 5,23,107.68
AR,Rating Area 5,24,107.68
AR,Rating Area 5,25,108.05
AR,Rating Area 5,26,102.12
AR,Rating Area 5,27,112.33
AR,Rating Area 5,28,115.91
AR,Rating Area 5,29,118.84
AR,Rating Area 5,30,120.31
AR,Rating Area 5,31,112.30
AR,Rating Area 5,32,117.87
AR,Rating Area 5,33,126.08
AR,Rating Area 5,34,127.55
AR,Rating Area 5,35,128.28
AR,Rating Area 5,36,129.02
AR,Rating Area 5,37,129.75
AR,Rating Area 5,38,130.48
AR,Rating Area 5,39,131.95
AR,Rating Area 5,40,124.00
AR,Rating Area 5,41,135.85
AR,Rating Area 5,42,137.96
AR,Rating Area 5,43,140.90
AR,Rating Area 5,44,144.56
AR,Rating Area 5,45,148.87
AR,Rating Area 5,46,154.01
AR,Rating Area 5,47,159.78
AR,Rating Area 5,48,166.38
AR,Rating Area 5,49,172.90
AR,Rating Area 5,50,180.23
AR,Rating Area 5,51,175.99
AR,Rating Area 5,52,195.45
AR,Rating Area 5,53,203.52
AR,Rating Area 5,54,212.23
AR,Rating Area 5,55,221.77
AR,Rating Area 5,56,231.21
AR,Rating Area 5,57,240.75
AR,Rating Area 5,58,250.92
AR,Rating Area 5,59,255.97
AR,Rating Area 5,60,250.46
AR,Rating Area 5,61,274.61
AR,Rating Area 5,62,279.19
AR,Rating Area 5,63,284.93
AR,Rating Area 5,64,288.29
AR,Rating Area 5,65,289.06
AR,Rating Area 6,20,72.21
AR,Rating Area 6,21,108.63
AR,Rating Area 6,22,108.63
AR,Rating Area 6,23,108.63
AR,Rating Area 6,24,108.63
AR,Rating Area 6,25,109.00
AR,Rating Area 6,26,111.10
AR,Rating Area 6,27,113.32
AR,Rating Area 6,28,116.94
AR,Rating Area 6,29,109.94
AR,Rating Area 6,30,121.38
AR,Rating Area 6,31,116.15
AR,Rating Area 6,32,125.83
AR,Rating Area 6,33,127.22
AR,Rating Area 6,34,128.70
AR,Rating Area 6,35,129.45
AR,Rating Area 6,36,130.19
AR,Rating Area 6,37,130.93
AR,Rating Area 6,38,131.67
AR,Rating Area 6,39,133.15
AR,Rating Area 6,40,134.87
AR,Rating Area 6,41,137.09
AR,Rating Area 6,42,139.23
AR,Rating Area 6,43,142.19
AR,Rating Area 6,44,133.46
AR,Rating Area 6,45,150.25
AR,Rating Area 6,46,155.44
AR,Rating Area 6,47,161.28
AR,Rating Area 6,48,167.95
AR,Rating Area 6,49,174.53
AR,Rating Area 6,50,181.94
AR,Rating Area 6,51,189.26
AR,Rating Area 6,52,197.32
AR,Rating Area 6,53,205.48
AR,Rating Area 6,54,214.28
AR,Rating Area 6,55,210.89
AR,Rating Area 6,56,233.46
AR,Rating Area 6,57,243.10
AR,Rating Area 6,58,253.38
AR,Rating Area 6,59,258.48
AR,Rating Area 6,60,268.76
AR,Rating Area 6,61,276.76
AR,Rating Area 6,62,281.38
AR,Rating Area 6,63,287.18
AR,Rating Area 6,64,290.29
AR,Rating Area 6,65,291.07
AR,Rating Area 7,20,67.12
AR,Rating Area 7,21,99.53
AR,Rating Area 7,22,99.53
AR,Rating Area 7,23,99.53
AR,Rating Area 7,24,99.53
AR,Rating Area 7,25,99.86
AR,Rating Area 7,26,101.76
AR,Rating Area 7,27,103.75
AR,Rating Area 7,28,100.81
AR,Rating Area 7,29,109.61
AR,Rating Area 7,30,110.94
AR,Rating Area 7,31,112.92
AR,Rating Area 7,32,114.90
AR,Rating Area 7,33,116.14
AR,Rating Area 7,34,117.46
AR,Rating Area 7,35,118.13
AR,Rating Area 7,36,118.79
AR,Rating Area 7,37,119.45
AR,Rating Area 7,38,120.11
AR,Rating Area 7,39,121.43
AR,Rating Area 7,40,123.01
AR,Rating Area 7,41,124.99
AR,Rating Area 7,42,126.89
AR,Rating Area 7,43,129.54
AR,Rating Area 7,44,132.84
AR,Rating Area 7,45,136.73
AR,Rating Area 7,46,128.61
AR,Rating Area 7,47,146.56
AR,Rating Area 7,48,152.51
AR,Rating Area 7,49,158.38
AR,Rating Area 7,50,164.99
AR,Rating Area 7,51,171.52
AR,Rating Area 7,52,167.51
AR,Rating Area 7,53,185.98
AR,Rating Area 7,54,193.83
AR,Rating Area 7,55,202.56
AR,Rating Area 7,56,211.07
AR,Rating Area 7,57,219.66
AR,Rating Area 7,58,228.84
AR,Rating Area 7,59,233.38
AR,Rating Area 7,60,242.55
AR,Rating Area 7,61,250.49
AR,Rating Area 7,62,255.69
AR,Rating Area 7,63,241.40
AR,Rating Area 7,64,266.19
AR,Rating Area 7,65,266.96
AZ,Rating Area 1,20,115.35
AZ,Rating Area 1,21,223.78
AZ,Rating Area 1,22,223.78
AZ,Rating Area 1,23,223.78
AZ,Rating Area 1,24,223.78
AZ,Rating Area 1,25,224.60
AZ,Rating Area 1,26,228.24
AZ,Rating Area 1,27,232.38
AZ,Rating Area 1,28,239.11
AZ,Rating Area 1,29,244.63
AZ,Rating Area 1,30,247.44
AZ,Rating Area 1,31,251.57
AZ,Rating Area 1,32,255.71
AZ,Rating Area 1,33,258.30
AZ,Rating Area 1,34,261.06
AZ,Rating Area 1,35,262.64
AZ,Rating Area 1,36,264.01
AZ,Rating Area 1,37,265.39
AZ,Rating Area 1,38,266.77
AZ,Rating Area 1,39,269.53
AZ,Rating Area 1,40,272.30
AZ,Rating Area 1,41,276.44
AZ,Rating Area 1,42,280.40
AZ,Rating Area 1,43,285.92
AZ,Rating Area 1,44,292.82
AZ,Rating Area 1,45,300.96
AZ,Rating Area 1,46,310.62
AZ,Rating Area 1,47,321.49
AZ,Rating Area 1,48,333.91
AZ,Rating Area 1,49,346.15
AZ,Rating Area 1,50,360.12
AZ,Rating Area 1,51,373.59
AZ,Rating Area 1,52,387.17
AZ,Rating Area 1,53,399.73
AZ,Rating Area 1,54,412.28
AZ,Rating Area 1,55,423.56
AZ,Rating Area 1,56,432.47
AZ,Rating Area 1,57,439.94
AZ,Rating Area 1,58,446.85
AZ,Rating Area 1,59,449.85
AZ,Rating Area 1,60,454.90
AZ,Rating Area 1,61,457.48
AZ,Rating Area 1,62,458.78
AZ,Rating Area 1,63,460.27
AZ,Rating Area 1,64,461.03
AZ,Rating Area 1,65,461.75
AZ,Rating Area 2,20,115.06
AZ,Rating Area 2,21,223.43
AZ,Rating Area 2,22,223.43
AZ,Rating Area 2,23,223.43
AZ,Rating Area 2,24,223.43
AZ,Rating Area 2,25,224.25
AZ,Rating Area 2,26,227.87
AZ,Rating Area 2,27,232.02
AZ,Rating Area 2,28,238.74
AZ,Rating Area 2,29,244.26
AZ,Rating Area 2,30,247.07
AZ,Rating Area 2,31,251.20
AZ,Rating Area 2,32,255.34
AZ,Rating Area 2,33,257.93
AZ,Rating Area 2,34,260.69
AZ,Rating Area 2,35,262.26
AZ,Rating Area 2,36,263.64
AZ,Rating Area 2,37,265.02
AZ,Rating Area 2,38,266.40
AZ,Rating Area 2,39,269.16
AZ,Rating Area 2,40,271.92
AZ,Rating Area 2,41,276.06
AZ,Rating Area 2,42,280.03
AZ,Rating Area 2,43,285.55
AZ,Rating Area 2,44,292.44
AZ,Rating Area 2,45,300.59
AZ,Rating Area 2,46,310.24
AZ,Rating Area 2,47,321.11
AZ,Rating Area 2,48,333.52
AZ,Rating Area 2,49,345.77
AZ,Rating Area 2,50,359.74
AZ,Rating Area 2,51,373.36
AZ,Rating Area 2,52,387.69
AZ,Rating Area 2,53,399.95
AZ,Rating Area 2,54,412.33
AZ,Rating Area 2,55,422.87
AZ,Rating Area 2,56,431.67
AZ,Rating Area 2,57,439.89
AZ,Rating Area 2,58,447.38
AZ,Rating Area 2,59,450.39
AZ,Rating Area 2,60,455.48
AZ,Rating Area 2,61,458.09
AZ,Rating Area 2,62,459.36
AZ,Rating Area 2,63,460.43
AZ,Rating Area 2,64,460.88
AZ,Rating Area 2,65,461.58
AZ,Rating Area 3,20,117.75
AZ,Rating Area 3,21,227.41
AZ,Rating Area 3,22,227.41
AZ,Rating Area 3,23,227.41
AZ,Rating Area 3,24,227.41
AZ,Rating Area 3,25,228.25
AZ,Rating Area 3,26,231.95
AZ,Rating Area 3,27,236.17
AZ,Rating Area 3,28,243.03
AZ,Rating Area 3,29,248.65
AZ,Rating Area 3,30,251.51
AZ,Rating Area 3,31,255.73
AZ,Rating Area 3,32,259.94
AZ,Rating Area 3,33,262.58
AZ,Rating Area 3,34,265.39
AZ,Rating Area 3,35,266.99
AZ,Rating Area 3,36,268.40
AZ,Rating Area 3,37,269.80
AZ,Rating Area 3,38,271.21
AZ,Rating Area 3,39,274.02
AZ,Rating Area 3,40,276.84
AZ,Rating Area 3,41,281.06
AZ,Rating Area 3,42,285.10
AZ,Rating Area 3,43,290.72
AZ,Rating Area 3,44,297.75
AZ,Rating Area 3,45,306.05
AZ,Rating Area 3,46,315.89
AZ,Rating Area 3,47,326.96
AZ,Rating Area 3,48,339.62
AZ,Rating Area 3,49,352.09
AZ,Rating Area 3,50,366.24
AZ,Rating Area 3,51,379.39
AZ,Rating Area 3,52,392.28
AZ,Rating Area 3,53,403.97
AZ,Rating Area 3,54,416.11
AZ,Rating Area 3,55,426.39
AZ,Rating Area 3,56,434.62
AZ,Rating Area 3,57,441.75
AZ,Rating Area 3,58,448.72
AZ,Rating Area 3,59,451.75
AZ,Rating Area 3,60,456.87
AZ,Rating Area 3,61,459.42
AZ,Rating Area 3,62,460.38
AZ,Rating Area 3,63,461.13
AZ,Rating Area 3,64,461.58
AZ,Rating Area 3,65,462.30
AZ,Rating Area 4,20,106.96
AZ,Rating Area 4,21,203.95
AZ,Rating Area 4,22,203.95
AZ,Rating Area 4,23,203.95
AZ,Rating Area 4,24,203.95
AZ,Rating Area 4,25,204.69
AZ,Rating Area 4,26,208.02
AZ,Rating Area 4,27,211.81
AZ,Rating Area 4,28,217.96
AZ,Rating Area 4,29,223.01
AZ,Rating Area 4,30,225.57
AZ,Rating Area 4,31,229.35
AZ,Rating Area 4,32,233.14
AZ,Rating Area 4,33,235.50
AZ,Rating Area 4,34,238.03
AZ,Rating Area 4,35,239.46
AZ,Rating Area 4,36,240.72
AZ,Rating Area 4,37,241.98
AZ,Rating Area 4,38,243.24
AZ,Rating Area 4,39,245.77
AZ,Rating Area 4,40,248.29
AZ,Rating Area 4,41,252.08
AZ,Rating Area 4,42,255.70
AZ,Rating Area 4,43,260.75
AZ,Rating Area 4,44,267.05
AZ,Rating Area 4,45,274.50
AZ,Rating Area 4,46,283.33
AZ,Rating Area 4,47,293.26
AZ,Rating Area 4,48,304.61
AZ,Rating Area 4,49,315.81
AZ,Rating Area 4,50,328.57
AZ,Rating Area 4,51,341.03
AZ,Rating Area 4,52,354.75
AZ,Rating Area 4,53,368.62
AZ,Rating Area 4,54,383.60
AZ,Rating Area 4,55,398.60
AZ,Rating Area 4,56,413.79
AZ,Rating Area 4,57,428.16
AZ,Rating Area 4,58,441.62
AZ,Rating Area 4,59,447.11
AZ,Rating Area 4,60,457.23
AZ,Rating Area 4,61,465.58
AZ,Rating Area 4,62,470.94
AZ,Rating Area 4,63,477.11
AZ,Rating Area 4,64,480.49
AZ,Rating Area 4,65,481.17
AZ,Rating Area 5,20,101.45
AZ,Rating Area 5,21,198.84
AZ,Rating Area 5,22,198.84
AZ,Rating Area 5,23,198.84
AZ,Rating Area 5,24,198.84
AZ,Rating Area 5,25,199.56
AZ,Rating Area 5,26,202.70
AZ,Rating Area 5,27,206.24
AZ,Rating Area 5,28,212.00
AZ,Rating Area 5,29,216.72
AZ,Rating Area 5,30,219.12
AZ,Rating Area 5,31,222.66
AZ,Rating Area 5,32,226.20
AZ,Rating Area 5,33,228.41
AZ,Rating Area 5,34,230.77
AZ,Rating Area 5,35,232.15
AZ,Rating Area 5,36,233.33
AZ,Rating Area 5,37,234.51
AZ,Rating Area 5,38,235.69
AZ,Rating Area 5,39,238.05
AZ,Rating Area 5,40,240.41
AZ,Rating Area 5,41,243.95
AZ,Rating Area 5,42,247.34
AZ,Rating Area 5,43,252.06
AZ,Rating Area 5,44,257.96
AZ,Rating Area 5,45,264.93
AZ,Rating Area 5,46,273.19
AZ,Rating Area 5,47,282.48
AZ,Rating Area 5,48,293.10
AZ,Rating Area 5,49,303.57
AZ,Rating Area 5,50,315.55
AZ,Rating Area 5,51,327.20
AZ,Rating Area 5,52,340.03
AZ,Rating Area 5,53,353.01
AZ,Rating Area 5,54,367.02
AZ,Rating Area 5,55,380.94
AZ,Rating Area 5,56,395.09
AZ,Rating Area 5,57,408.16
AZ,Rating Area 5,58,419.50
AZ,Rating Area 5,59,424.17
AZ,Rating Area 5,60,432.36
AZ,Rating Area 5,61,438.86
AZ,Rating Area 5,62,442.94
AZ,Rating Area 5,63,447.65
AZ,Rating Area 5,64,450.12
AZ,Rating Area 5,65,450.87
AZ,Rating Area 6,20,93.81
AZ,Rating Area 6,21,181.41
AZ,Rating Area 6,22,181.41
AZ,Rating Area 6,23,181.41
AZ,Rating Area 6,24,181.41
AZ,Rating Area 6,25,182.06
AZ,Rating Area 6,26,184.95
AZ,Rating Area 6,27,188.19
AZ,Rating Area 6,28,193.47
AZ,Rating Area 6,29,197.79
AZ,Rating Area 6,30,200.00
AZ,Rating Area 6,31,203.24
AZ,Rating Area 6,32,206.49
AZ,Rating Area 6,33,208.51
AZ,Rating Area 6,34,210.68
AZ,Rating Area 6,35,211.93
AZ,Rating Area 6,36,213.01
AZ,Rating Area 6,37,214.10
AZ,Rating Area 6,38,215.18
AZ,Rating Area 6,39,217.34
AZ,Rating Area 6,40,219.51
AZ,Rating Area 6,41,222.75
AZ,Rating Area 6,42,225.86
AZ,Rating Area 6,43,230.19
AZ,Rating Area 6,44,235.59
AZ,Rating Area 6,45,241.98
AZ,Rating Area 6,46,249.55
AZ,Rating Area 6,47,258.07
AZ,Rating Area 6,48,267.80
AZ,Rating Area 6,49,277.40
AZ,Rating Area 6,50,288.37
AZ,Rating Area 6,51,299.05
AZ,Rating Area 6,52,310.82
AZ,Rating Area 6,53,322.71
AZ,Rating Area 6,54,335.56
AZ,Rating Area 6,55,348.71
AZ,Rating Area 6,56,362.63
AZ,Rating Area 6,57,376.69
AZ,Rating Area 6,58,391.65
AZ,Rating Area 6,59,398.85
AZ,Rating Area 6,60,412.98
AZ,Rating Area 6,61,424.42
AZ,Rating Area 6,62,431.58
AZ,Rating Area 6,63,439.74
AZ,Rating Area 6,64,444.07
AZ,Rating Area 6,65,444.75
AZ,Rating Area 7,20,99.28
AZ,Rating Area 7,21,195.20
AZ,Rating Area 7,22,195.20
AZ,Rating Area 7,23,195.20
AZ,Rating Area 7,24,195.20
AZ,Rating Area 7,25,195.90
AZ,Rating Area 7,26,198.96
AZ,Rating Area 7,27,202.41
AZ,Rating Area 7,28,208.01
AZ,Rating Area 7,29,212.61
AZ,Rating Area 7,30,214.95
AZ,Rating Area 7,31,218.40
AZ,Rating Area 7,32,221.84
AZ,Rating Area 7,33,224.00
AZ,Rating Area 7,34,226.29
AZ,Rating Area 7,35,227.64
AZ,Rating Area 7,36,228.78
AZ,Rating Area 7,37,229.93
AZ,Rating Area 7,38,231.08
AZ,Rating Area 7,39,233.38
AZ,Rating Area 7,40,235.68
AZ,Rating Area 7,41,239.13
AZ,Rating Area 7,42,242.43
AZ,Rating Area 7,43,247.02
AZ,Rating Area 7,44,252.77
AZ,Rating Area 7,45,259.55
AZ,Rating Area 7,46,267.59
AZ,Rating Area 7,47,276.64
AZ,Rating Area 7,48,286.97
AZ,Rating Area 7,49,297.17
AZ,Rating Area 7,50,308.83
AZ,Rating Area 7,51,320.17
AZ,Rating Area 7,52,332.66
AZ,Rating Area 7,53,345.30
AZ,Rating Area 7,54,358.93
AZ,Rating Area 7,55,372.75
AZ,Rating Area 7,56,386.61
AZ,Rating Area 7,57,399.88
AZ,Rating Area 7,58,412.78
AZ,Rating Area 7,59,418.32
AZ,Rating Area 7,60,427.40
AZ,Rating Area 7,61,433.99
AZ,Rating Area 7,62,438.10
AZ,Rating Area 7,63,442.92
AZ,Rating Area 7,64,445.67
AZ,Rating Area 7,65,446.41
DE,Rating Area 1,20,62.57
DE,Rating Area 1,21,183.67
DE,Rating Area 1,22,183.67
DE,Rating Area 1,23,183.67
DE,Rating Area 1,24,183.67
DE,Rating Area 1,25,184.00
DE,Rating Area 1,26,185.64
DE,Rating Area 1,27,187.61
DE,Rating Area 1,28,190.81
DE,Rating Area 1,29,193.44
DE,Rating Area 1,30,195.40
DE,Rating Area 1,31,197.37
DE,Rating Area 1,32,199.34
DE,Rating Area 1,33,200.57
DE,Rating Area 1,34,201.88
DE,Rating Area 1,35,202.54
DE,Rating Area 1,36,203.20
DE,Rating Area 1,37,203.85
DE,Rating Area 1,38,204.51
DE,Rating Area 1,39,205.82
DE,Rating Area 1,40,207.13
DE,Rating Area 1,41,209.10
DE,Rating Area 1,42,210.99
DE,Rating Area 1,43,213.62
DE,Rating Area 1,44,216.90
DE,Rating Area 1,45,220.75
DE,Rating Area 1,46,226.23
DE,Rating Area 1,47,231.40
DE,Rating Area 1,48,237.31
DE,Rating Area 1,49,243.14
DE,Rating Area 1,50,249.70
DE,Rating Area 1,51,256.18
DE,Rating Area 1,52,263.32
DE,Rating Area 1,53,270.54
DE,Rating Area 1,54,278.33
DE,Rating Area 1,55,286.13
DE,Rating Area 1,56,293.57
DE,Rating Area 1,57,299.15
DE,Rating Area 1,58,304.47
DE,Rating Area 1,59,307.11
DE,Rating Area 1,60,312.44
DE,Rating Area 1,61,317.04
DE,Rating Area 1,62,319.87
DE,Rating Area 1,63,322.77
DE,Rating Area 1,64,324.12
DE,Rating Area 1,65,324.12
FL,Rating Area 1,20,61.67
FL,Rating Area 1,21,106.26
FL,Rating Area 1,22,106.26
FL,Rating Area 1,23,106.26
FL,Rating Area 1,24,106.26
FL,Rating Area 1,25,106.30
FL,Rating Area 1,26,107.86
FL,Rating Area 1,27,109.74
FL,Rating Area 1,28,112.78
FL,Rating Area 1,29,115.27
FL,Rating Area 1,30,116.52
FL,Rating Area 1,31,118.39
FL,Rating Area 1,32,116.98
FL,Rating Area 1,33,121.43
FL,Rating Area 1,34,122.68
FL,Rating Area 1,35,119.31
FL,Rating Area 1,36,124.00
FL,Rating Area 1,37,124.63
FL,Rating Area 1,38,125.25
FL,Rating Area 1,39,126.50
FL,Rating Area 1,40,127.74
FL,Rating Area 1,41,125.95
FL,Rating Area 1,42,123.22
FL,Rating Area 1,43,133.90
FL,Rating Area 1,44,137.02
FL,Rating Area 1,45,140.95
FL,Rating Area 1,46,145.31
FL,Rating Area 1,47,150.22
FL,Rating Area 1,48,155.84
FL,Rating Area 1,49,161.37
FL,Rating Area 1,50,162.85
FL,Rating Area 1,51,173.77
FL,Rating Area 1,52,180.55
FL,Rating Area 1,53,187.41
FL,Rating Area 1,54,194.82
FL,Rating Area 1,55,202.61
FL,Rating Area 1,56,203.16
FL,Rating Area 1,57,218.60
FL,Rating Area 1,58,226.25
FL,Rating Area 1,59,211.13
FL,Rating Area 1,60,235.99
FL,Rating Area 1,61,240.27
FL,Rating Area 1,62,242.66
FL,Rating Area 1,63,237.00
FL,Rating Area 1,64,246.74
FL,Rating Area 1,65,246.89
FL,Rating Area 10,20,62.28
FL,Rating Area 10,21,107.32
FL,Rating Area 10,22,107.32
FL,Rating Area 10,23,107.32
FL,Rating Area 10,24,107.32
FL,Rating Area 10,25,107.36
FL,Rating Area 10,26,108.95
FL,Rating Area 10,27,110.85
FL,Rating Area 10,28,113.93
FL,Rating Area 10,29,116.46
FL,Rating Area 10,30,117.73
FL,Rating Area 10,31,116.50
FL,Rating Area 10,32,121.52
FL,Rating Area 10,33,122.71
FL,Rating Area 10,34,123.97
FL,Rating Area 10,35,120.60
FL,Rating Area 10,36,125.31
FL,Rating Area 10,37,121.20
FL,Rating Area 10,38,122.33
FL,Rating Area 10,39,127.84
FL,Rating Area 10,40,120.39
FL,Rating Area 10,41,131.00
FL,Rating Area 10,42,132.82
FL,Rating Area 10,43,135.35
FL,Rating Area 10,44,138.51
FL,Rating Area 10,45,142.49
FL,Rating Area 10,46,146.91
FL,Rating Area 10,47,147.68
FL,Rating Area 10,48,157.59
FL,Rating Area 10,49,163.20
FL,Rating Area 10,50,169.52
FL,Rating Area 10,51,170.74
FL,Rating Area 10,52,182.64
FL,Rating Area 10,53,189.60
FL,Rating Area 10,54,197.11
FL,Rating Area 10,55,205.00
FL,Rating Area 10,56,213.15
FL,Rating Area 10,57,220.82
FL,Rating Area 10,58,228.08
FL,Rating Area 10,59,231.40
FL,Rating Area 10,60,237.32
FL,Rating Area 10,61,241.17
FL,Rating Area 10,62,235.64
FL,Rating Area 10,63,237.00
FL,Rating Area 10,64,247.39
FL,Rating Area 10,65,247.54
FL,Rating Area 11,20,64.60
FL,Rating Area 11,21,111.36
FL,Rating Area 11,22,111.36
FL,Rating Area 11,23,111.36
FL,Rating Area 11,24,111.36
FL,Rating Area 11,25,111.43
FL,Rating Area 11,26,113.07
FL,Rating Area 11,27,115.05
FL,Rating Area 11,28,118.26
FL,Rating Area 11,29,120.88
FL,Rating Area 11,30,117.67
FL,Rating Area 11,31,124.17
FL,Rating Area 11,32,126.14
FL,Rating Area 11,33,122.69
FL,Rating Area 11,34,128.69
FL,Rating Area 11,35,129.42
FL,Rating Area 11,36,130.08
FL,Rating Area 11,37,130.74
FL,Rating Area 11,38,131.40
FL,Rating Area 11,39,128.49
FL,Rating Area 11,40,130.37
FL,Rating Area 11,41,131.56
FL,Rating Area 11,42,137.89
FL,Rating Area 11,43,140.52
FL,Rating Area 11,44,143.80
FL,Rating Area 11,45,147.93
FL,Rating Area 11,46,152.53
FL,Rating Area 11,47,157.70
FL,Rating Area 11,48,163.62
FL,Rating Area 11,49,169.45
FL,Rating Area 11,50,176.03
FL,Rating Area 11,51,182.52
FL,Rating Area 11,52,189.66
FL,Rating Area 11,53,196.89
FL,Rating Area 11,54,204.70
FL,Rating Area 11,55,212.90
FL,Rating Area 11,56,221.26
FL,Rating Area 11,57,229.03
FL,Rating Area 11,58,236.25
FL,Rating Area 11,59,239.33
FL,Rating Area 11,60,244.94
FL,Rating Area 11,61,240.00
FL,Rating Area 11,62,251.10
FL,Rating Area 11,63,253.26
FL,Rating Area 11,64,254.25
FL,Rating Area 11,65,254.41
FL,Rating Area 12,20,63.34
FL,Rating Area 12,21,109.44
FL,Rating Area 12,22,109.44
FL,Rating Area 12,23,109.44
FL,Rating Area 12,24,109.44
FL,Rating Area 12,25,109.49
FL,Rating Area 12,26,111.10
FL,Rating Area 12,27,108.77
FL,Rating Area 12,28,116.18
FL,Rating Area 12,29,118.75
FL,Rating Area 12,30,120.04
FL,Rating Area 12,31,121.97
FL,Rating Area 12,32,117.26
FL,Rating Area 12,33,125.11
FL,Rating Area 12,34,126.40
FL,Rating Area 12,35,122.95
FL,Rating Area 12,36,127.76
FL,Rating Area 12,37,128.41
FL,Rating Area 12,38,125.41
FL,Rating Area 12,39,130.34
FL,Rating Area 12,40,131.63
FL,Rating Area 12,41,133.56
FL,Rating Area 12,42,130.60
FL,Rating Area 12,43,137.98
FL,Rating Area 12,44,141.20
FL,Rating Area 12,45,145.25
FL,Rating Area 12,46,149.75
FL,Rating Area 12,47,148.70
FL,Rating Area 12,48,160.62
FL,Rating Area 12,49,166.33
FL,Rating Area 12,50,167.95
FL,Rating Area 12,51,179.12
